ID	species	Vetor_FST_Estimado	Bio8_spp_sd	SD_Bio8_FST1	Bio8_spp_sd_fstPop	range_PA_0K	expand	expo_clim
5452	Scinax_parkeri	0.069669759	1.186516572	1.144438284	1.144438284	49	79	17
5453	Cycloramphus_rhyakonastes	0.069669759	1.668448287	1.609278909	1.668448287	2	4	1
5454	Bokermannohyla_clepsydra	0.069669759	1.302739893	1.256539894	1.302739893	1	2	0
5455	Odorrana_mawphlangensis	0.246823642	1.236473291	1.073082418	1.236473291	2	4	0
5456	Atelopus_vogli	0.069669759	0.571631199	0.551359032	0.571631199	1	2	0
5457	Desmognathus_auriculatus	0.182650914	3.131915785	2.831482399	2.831482399	96	136	55
5458	Leptodactylodon_bicolor	0.395925578	0.587232586	0.45641023	0.587232586	4	8	0
5459	Salamandrella_keyserlingii	0.164042229	7.339476272	6.710536463	6.710536463	2247	2479	2126
5460	Gastrotheca_marsupiata	0.31209216	4.401642688	3.650731679	3.650731679	45	45	41
5461	Pristimantis_simoteriscus	0.069669759	1.095479156	1.056629393	1.095479156	1	1	0
5462	Gephyromantis_leucocephalus	0.400620446	0.783042736	0.606228608	0.606228608	6	12	0
5463	Cyclorana_alboguttata	0.290336319	1.902357942	1.602575598	1.602575598	149	189	76
5464	Physalaemus_erythros	0.069669759	0.598976766	0.577734823	0.598976766	1	1	0
5465	Xenorhina_rostrata	0.317288974	2.215584363	1.830656028	1.830656028	15	30	10
5466	Odontophrynus_monachus	0.069669759	1.467248331	1.415214251	1.467248331	1	1	0
5467	Boophis_williamsi	0.069669759	1.332206361	1.284961371	1.332206361	1	1	0
5468	Nymphargus_garciae	0.069669759	1.144612931	1.104020702	1.104020702	7	14	2
5469	Atelopus_laetissimus	0.330830185	0.26142151	0.213850116	0.26142151	4	8	0
5470	Chiropterotriton_magnipes	0.069669759	2.366404518	2.282483018	2.366404518	1	1	0
5471	Bufotes_boulengeri	0.289200245	4.52547249	3.815377937	3.815377937	294	419	269
5472	Raorchestes_kakachi	0.069669759	0.3870126	0.373287695	0.3870126	1	2	0
5473	Oreophryne_idenburgensis	0.069669759	1.218145509	1.174945541	1.218145509	1	2	0
5474	Ranitomeya_yavaricola	0.069669759	1.16423213	1.122944131	1.16423213	1	2	0
5475	Lyciasalamandra_fazilae	0.069669759	3.000174814	2.893777464	3.000174814	1	2	0
5476	Bufo_arabicus	0.235049738	3.46367111	3.029376458	3.029376458	73	118	62
5477	Pristimantis_boulengeri	0.069669759	1.068357959	1.030470014	1.030470014	7	14	2
5478	Hypsiboas_pugnax	0.266504901	3.212768904	2.751554351	2.751554351	31	62	21
5479	Hylarana_tytleri	0.361371542	3.79202662	3.030368976	3.030368976	82	117	60
5480	Laurentophryne_parkeri	0.069669759	1.168056417	1.126632795	1.168056417	1	1	0
5481	Hyperolius_fasciatus	0.069669759	0.271965703	0.262320788	0.271965703	2	2	0
5482	Hylarana_macrops	0.299581372	1.149199958	0.961777129	1.149199958	4	8	1
5483	Hyperolius_tanneri	0.069669759	0.599986658	0.578708901	0.599986658	1	2	0
5484	Boophis_viridis	0.364722735	1.33693271	1.065592624	1.065592624	17	34	7
5485	Callulops_glandulosus	0.328073234	0.434090809	0.355829181	0.434090809	2	2	0
5486	Cophixalus_sphagnicola	0.069669759	0.84423967	0.814299793	0.84423967	1	1	0
5487	Centrolene_lynchi	0.427131894	1.687141125	1.276964234	1.687141125	4	8	2
5488	Telmatobius_punctatus	0.069669759	0.946434028	0.912869959	0.946434028	1	1	0
5489	Kalophrynus_punctatus	0.069669759	0.876422453	0.845341255	0.845341255	8	16	1
5490	Pelophylax_epeiroticus	0.272517743	1.775131555	1.514055332	1.514055332	6	12	3
5491	Bufo_aspinius	0.248923325	1.174914871	1.018236213	1.174914871	4	4	0
5492	Allobates_paleovarzensis	0.069669759	0.598785962	0.577550786	0.598785962	1	2	0
5493	Craugastor_chrysozetetes	0.069669759	1.098231049	1.059283694	1.098231049	1	2	0
5494	Rhacophorus_dulitensis	0.318721829	1.435162936	1.184577412	1.184577412	8	16	6
5495	Grandisonia_brevis	0.069669759	0.629788728	0.607454079	0.629788728	1	1	0
5496	Noblella_personina	0.069669759	0.58826244	0.567400467	0.58826244	1	1	0
5497	Pseudoeurycea_leprosa	0.265472488	2.104991418	1.804074065	2.104991418	2	2	0
5498	Phyllomedusa_distincta	0.284293362	1.648214638	1.394380464	1.394380464	23	41	14
5499	Incilius_melanochlorus	0.240787233	0.156983581	0.136784215	0.156983581	3	4	0
5500	Scinax_ranki	0.069669759	1.346213791	1.298472046	1.346213791	1	1	0
5501	Occidozyga_laevis	0.298984779	1.382859182	1.157821691	1.157821691	110	168	39
5502	Hynobius_lichenatus	0.212041421	2.842265289	2.52299451	2.52299451	16	24	5
5503	Microhyla_chakrapanii	0.069669759	0.016563062	0.015975674	0.016563062	2	3	0
5504	Blommersia_dejongi	0.069669759	0.924380912	0.891598929	0.924380912	1	2	0
5505	Leptodactylus_myersi	0.220617984	0.69901605	0.617109651	0.617109651	35	70	2
5506	Epicrionops_bicolor	0.157782286	4.517559896	4.145874058	4.145874058	12	24	8
5507	Scinax_cardosoi	0.367512348	1.970893789	1.56743394	1.56743394	8	16	5
5508	Hyloxalus_sylvaticus	0.069669759	0.586600468	0.565797435	0.586600468	1	1	0
5509	Alsodes_tumultuosus	0.069669759	0.425675893	0.410579843	0.425675893	1	1	0
5510	Ichthyophis_moustakius	0.069669759	0.286376834	0.276220847	0.286376834	2	2	0
5511	Bokermannohyla_hylax	0.29646806	1.667274278	1.398456493	1.398456493	20	40	12
5512	Mucubatrachus_flabellidiscus	0.069669759	0.849028205	0.818918509	0.849028205	1	2	0
5513	Nyctimystes_persimilis	0.365881532	0.268189973	0.213563848	0.268189973	2	3	0
5514	Dendrophryniscus_skuki	0.069669759	0.761270813	0.73427332	0.761270813	1	2	0
5515	Pseudoeurycea_brunnata	0.315281895	1.84467697	1.526427676	1.84467697	3	6	2
5516	Rana_dybowskii	0.258834421	4.164891928	3.585596023	3.585596023	283	370	266
5517	Dendropsophus_soaresi	0.34961553	0.696308683	0.561548009	0.561548009	134	172	28
5518	Philautus_microdiscus	0.398703629	3.604715197	2.795215198	3.604715197	4	8	2
5519	Aplastodiscus_arildae	0.33848951	1.581618947	1.286382806	1.286382806	25	48	16
5520	Pristimantis_repens	0.069669759	0.311778668	0.300721838	0.311778668	2	2	0
5521	Leptopelis_nordequatorialis	0.069669759	1.111305337	1.071894319	1.071894319	10	10	4
5522	Hyla_sanchiangensis	0.356417663	4.337582243	3.479763919	3.479763919	60	107	16
5523	Hyperolius_semidiscus	0.354622793	2.318735526	1.862764822	1.862764822	31	47	24
5524	Rhaebo_andinophrynoides	0.069669759	1.146333723	1.105680468	1.146333723	1	1	0
5525	Megaelosia_boticariana	0.069669759	0.837038831	0.807354323	0.837038831	1	2	0
5526	Amolops_panhai	0.321735193	0.337265054	0.27776082	0.27776082	9	18	0
5527	Leptobrachium_nigrops	0.314536671	0.704414838	0.583204153	0.583204153	18	36	3
5528	Stumpffia_helenae	0.069669759	1.189952261	1.147752131	1.189952261	1	1	0
5529	Mantidactylus_opiparis	0.36779805	1.750540019	1.391874118	1.391874118	20	40	11
5530	Mantidactylus_brevipalmatus	0.354686886	1.306061605	1.049177354	1.049177354	10	10	4
5531	Discodeles_opisthodon	0.210670954	0.339636883	0.301747644	0.301747644	8	16	0
5532	Eleutherodactylus_teretistes	0.391973788	1.86941722	1.457697436	1.86941722	2	4	1
5533	Amolops_larutensis	0.27717577	0.711517211	0.604925318	0.604925318	18	32	3
5534	Melanophryniscus_cambaraensis	0.069669759	1.097463978	1.058543826	1.097463978	1	2	0
5535	Dendropsophus_luteoocellatus	0.069669759	1.185663482	1.143615448	1.143615448	5	10	1
5536	Ansonia_hanitschi	0.069669759	0.83578475	0.806144716	0.806144716	7	10	1
5537	Mantidactylus_pauliani	0.069669759	1.221348797	1.178035229	1.221348797	1	1	0
5538	Duellmanohyla_chamulae	0.069669759	0.187569193	0.180917293	0.187569193	2	3	0
5539	Andinophryne_colomai	0.069669759	1.085086964	1.046605747	1.085086964	1	1	0
5540	Phasmahyla_guttata	0.330488311	1.291749359	1.056957042	1.056957042	14	28	7
5541	Ptychadena_taenioscelis	0.31142403	1.954516565	1.621867185	1.621867185	390	390	349
5542	Cycloramphus_juimirim	0.069669759	1.062444172	1.024765952	1.062444172	1	2	0
5543	Nyctimystes_fluviatilis	0.069669759	1.15273338	1.11185317	1.15273338	3	6	1
5544	Gastrotheca_fissipes	0.069669759	0.895886172	0.864114718	0.864114718	28	55	11
5545	Eleutherodactylus_brevirostris	0.069669759	0.25541674	0.246358713	0.25541674	1	2	0
5546	Ansonia_albomaculata	0.069669759	0.868831308	0.83801932	0.83801932	18	30	6
5547	Dicamptodon_aterrimus	0.171514292	2.251203207	2.049071955	2.049071955	13	13	8
5548	Pseudhymenochirus_merlini	0.333940684	1.351051311	1.102626172	1.102626172	18	30	9
5549	Rana_dunni	0.069669759	2.662625502	2.568198905	2.662625502	1	1	0
5550	Tepuihyla_rodriguezi	0.333622895	1.256105094	1.025382759	1.256105094	2	4	0
5551	Parvicaecilia_nicefori	0.167757019	2.609403924	2.380490111	2.380490111	7	14	4
5552	Hylophorbus_rainerguentheri	0.392091201	2.266377497	1.767060683	2.266377497	2	4	1
5553	Hypsiboas_hutchinsi	0.306507872	0.32990622	0.27473328	0.27473328	17	17	0
5554	Pristimantis_xestus	0.069669759	2.072630318	1.999127143	2.072630318	1	2	0
5555	Oreophryne_inornata	0.069669759	0.598907673	0.577668181	0.598907673	1	2	0
5556	Hypsiboas_beckeri	0.069669759	1.295325842	1.249388773	1.295325842	1	1	0
5557	Craugastor_omoaensis	0.069669759	1.91239445	1.844573834	1.91239445	1	2	0
5558	Boophis_rappiodes	0.372465867	1.443825482	1.143755983	1.143755983	12	24	5
5559	Cacosternum_parvum	0.475218377	2.175278506	1.575811181	1.575811181	17	17	11
5560	Mixophyes_iteratus	0.228856056	1.344675055	1.180823736	1.180823736	23	37	12
5561	Leptobrachium_mouhoti	0.069669759	0.665664881	0.64205793	0.665664881	1	2	0
5562	Bryophryne_hanssaueri	0.069669759	5.120128319	4.938549536	5.120128319	1	1	0
5563	Craugastor_myllomyllon	0.069669759	1.227525101	1.183992498	1.227525101	1	2	0
5564	Allobates_mandelorum	0.429971539	0.458890492	0.346463373	0.458890492	4	8	0
5565	Pelophryne_rhopophilia	0.069669759	1.058494056	1.020955922	1.058494056	4	8	1
5566	Leptolalax_solus	0.069669759	0.725498943	0.699770054	0.725498943	1	2	0
5567	Heleioporus_eyrei	0.280908861	2.263445015	1.919384208	1.919384208	29	35	22
5568	Allobates_conspicuus	0.069669759	1.237387383	1.193505027	1.193505027	44	67	4
5569	Microhyla_ornata	0.339867774	4.920566214	3.997887302	3.997887302	372	404	354
5570	Allobates_undulatus	0.422705022	0.373852822	0.284053113	0.373852822	2	2	0
5571	Strongylopus_merumontanus	0.069669759	0.981011721	0.946221399	0.981011721	1	1	0
5572	Raorchestes_kadalarensis	0.069669759	0.487683127	0.470388071	0.487683127	1	2	0
5573	Dendropsophus_xapuriensis	0.449437297	0.210265876	0.156017096	0.156017096	20	20	0
5574	Leptolalax_sungi	0.069669759	1.208187917	1.165341082	1.208187917	1	2	0
5575	Microhyla_nanapollexa	0.069669759	0.895651986	0.863888837	0.895651986	1	2	0
5576	Eleutherodactylus_verruculatus	0.394326349	2.345966667	1.825749446	2.345966667	4	8	1
5577	Gastrotheca_argenteovirens	0.069669759	0.874350278	0.843342567	0.874350278	1	1	0
5578	Leptodactylus_labrosus	0.275811877	2.392007319	2.03558013	2.03558013	26	40	17
5579	Odorrana_chloronota	0.215053963	3.289594411	2.914487893	2.914487893	243	351	200
5580	Rana_kukunoris	0.277985974	6.31374723	5.364879951	5.364879951	105	105	99
5581	Hyloxalus_delatorreae	0.447860305	1.330688421	0.988782709	1.330688421	2	2	0
5582	Pseudophryne_corroboree	0.398157851	1.051458434	0.815705534	1.051458434	2	2	0
5583	Hyloxalus_anthracinus	0.069669759	0.497831421	0.480176468	0.497831421	4	8	0
5584	Nectophrynoides_tornieri	0.374104524	1.576418165	1.247160469	1.247160469	9	18	5
5585	Plethodon_albagula	0.190807564	4.114339452	3.701059161	3.701059161	53	102	53
5586	Mantidactylus_grandidieri	0.235843148	1.428804525	1.249004701	1.249004701	19	38	7
5587	Pristimantis_molybrignus	0.069669759	1.640909179	1.58271644	1.640909179	1	1	0
5588	Guibemantis_pulcher	0.392549784	1.396781739	1.088639013	1.088639013	20	40	7
5589	Rana_shuchinae	0.338176369	4.421606219	3.597089115	3.597089115	12	12	10
5590	Batrachoseps_aridus	0.069669759	0.969819758	0.935426344	0.969819758	1	1	0
5591	Pseudophilautus_schneideri	0.069669759	0.106127367	0.102363696	0.106127367	1	2	0
5592	Uperoleia_capitulata	0.069669759	1.741955973	1.680179739	1.680179739	47	74	28
5593	Desmognathus_organi	0.069669759	0.957351239	0.923400005	0.957351239	1	1	0
5594	Pristimantis_turpinorum	0.069669759	0.626323308	0.604111556	0.626323308	1	2	0
5595	Oxydactyla_stenodactyla	0.395153867	1.380239459	1.073437822	1.380239459	3	6	1
5596	Pristimantis_pleurostriatus	0.069669759	0.765238444	0.738100244	0.765238444	1	1	0
5597	Rhacophorus_pseudomalabaricus	0.069669759	0.39155668	0.377670624	0.39155668	2	2	0
5598	Arthroleptis_loveridgei	0.069669759	1.102966116	1.063850838	1.102966116	1	1	0
5599	Gastrotheca_phelloderma	0.069669759	1.044299074	1.007264347	1.044299074	1	1	0
5600	Rana_tarahumarae	0.293375363	2.199751702	1.849132578	1.849132578	20	30	10
5601	Fritziana_fissilis	0.315278258	1.366558575	1.130798727	1.130798727	16	32	6
5602	Ptychohyla_euthysanota	0.069669759	0.472438747	0.455684313	0.472438747	1	1	0
5603	Telmatobius_chusmisensis	0.069669759	2.07543803	2.001835283	2.07543803	1	1	0
5604	Leptodactylodon_boulengeri	0.406450004	0.75814518	0.584091695	0.584091695	6	12	0
5605	Litoria_moorei	0.267369853	3.474927192	2.974322815	2.974322815	25	31	21
5606	Trichobatrachus_robustus	0.21253156	1.710549173	1.517931389	1.517931389	39	70	29
5607	Hyloxalus_shuar	0.069669759	1.010233037	0.974406419	0.974406419	6	12	1
5608	Raorchestes_dubois	0.069669759	0.490291321	0.472903768	0.490291321	1	2	0
5609	Platymantis_nexipus	0.322332215	0.171268689	0.140989378	0.171268689	3	5	0
5610	Taruga_longinasus	0.069669759	0.010000054	0.009645415	0.010000054	2	2	0
5611	Pristimantis_lentiginosus	0.069669759	1.604993281	1.548074253	1.604993281	3	6	1
5612	Hyperolius_endjami	0.069669759	0.814779034	0.785883941	0.814779034	1	2	0
5613	Fejervarya_triora	0.069669759	0.746522831	0.720048357	0.746522831	1	2	0
5614	Chlorolius_koehleri	0.069669759	1.222435361	1.179083259	1.179083259	31	48	24
5615	Dendrophryniscus_leucomystax	0.069669759	0.978343942	0.943648229	0.943648229	11	21	3
5616	Occidozyga_floresiana	0.359957112	0.13602977	0.108827462	0.13602977	3	6	0
5617	Astylosternus_montanus	0.069669759	1.11369853	1.07420264	1.07420264	5	10	1
5618	Pristimantis_inusitatus	0.435802459	0.430993922	0.323732827	0.430993922	4	6	0
5619	Telmatobius_simonsi	0.26609614	5.231409105	4.481653438	4.481653438	12	24	10
5620	Gastrotheca_ovifera	0.069669759	0.62748191	0.605229069	0.62748191	1	2	0
5621	Litoria_richardsi	0.355720934	0.366562834	0.294228976	0.366562834	2	4	0
5622	Craugastor_emleni	0.341302762	0.932367143	0.756710711	0.932367143	4	8	0
5623	Proceratophrys_sanctaritae	0.069669759	0.63660317	0.614026856	0.63660317	1	2	0
5624	Hyalinobatrachium_fleischmanni	0.354380361	2.251350613	1.808970569	1.808970569	96	143	60
5625	Pristimantis_auricarens	0.069669759	0.862253104	0.831674403	0.862253104	1	1	0
5626	Eleutherodactylus_grahami	0.069669759	0.287310662	0.277121558	0.287310662	1	2	0
5627	Hyperolius_seabrai	0.399578353	1.115994924	0.86474964	1.115994924	4	8	0
5628	Rhacophorus_catamitus	0.335757348	0.385732877	0.314376472	0.314376472	5	10	0
5629	Cyclorana_vagitus	0.069669759	0.633499123	0.611032889	0.611032889	8	16	2
5630	Hyloxalus_sordidatus	0.367605003	1.779305157	1.414961588	1.414961588	6	12	3
5631	Centrolene_bacatum	0.420494991	0.941160816	0.716460802	0.941160816	3	3	0
5632	Hyloscirtus_albopunctulatus	0.337121072	2.654635737	2.161334787	2.161334787	14	28	7
5633	Elachistocleis_skotogaster	0.069669759	2.453970691	2.366943769	2.453970691	1	1	0
5634	Eleutherodactylus_rucillensis	0.069669759	0.326304865	0.314732881	0.326304865	1	1	0
5635	Litoria_umarensis	0.069669759	0.73339112	0.707382344	0.73339112	1	2	0
5636	Hyloxalus_vergeli	0.069669759	1.594835539	1.538276743	1.594835539	1	1	0
5637	Duellmanohyla_rufioculis	0.372747392	0.323938919	0.256557294	0.256557294	5	10	0
5638	Eleutherodactylus_dimidiatus	0.292106011	0.239213292	0.201265538	0.201265538	18	32	0
5639	Guibemantis_punctatus	0.412375725	0.295155446	0.226256292	0.226256292	5	10	0
5640	Centrolene_lemniscatum	0.069669759	0.78169951	0.75397754	0.78169951	1	1	0
5641	Aneides_hardii	0.24298722	1.907528786	1.659673678	1.659673678	7	7	0
5642	Atelopus_eusebianus	0.069669759	0.920036591	0.887408674	0.920036591	1	1	0
5643	Rana_magnaocularis	0.29080658	2.512399373	2.115782521	2.115782521	21	42	9
5644	Xenorhina_eiponis	0.37231668	0.241588941	0.191402385	0.241588941	2	2	0
5645	Proceratophrys_concavitympanum	0.069669759	0.698025624	0.673271041	0.698025624	1	2	0
5646	Nymphargus_wileyi	0.069669759	1.209506815	1.166613207	1.209506815	1	1	0
5647	Duellmanohyla_schmidtorum	0.375395754	1.924064194	1.520624641	1.924064194	4	8	3
5648	Ptychohyla_dendrophasma	0.271539541	0.444261599	0.379176809	0.444261599	2	4	0
5649	Hildebrandtia_ornatissima	0.311435568	0.390541679	0.324070636	0.324070636	6	6	0
5650	Werneria_mertensiana	0.069669759	1.125023768	1.085126243	1.085126243	7	14	4
5651	Austrochaperina_robusta	0.069669759	0.688494379	0.664077809	0.688494379	1	1	0
5652	Aubria_occidentalis	0.24390826	1.151846497	1.001571257	1.001571257	66	105	29
5653	Choerophryne_longirostris	0.069669759	0.95768364	0.923720618	0.95768364	1	2	0
5654	Sanguirana_albotuberculata	0.069669759	0.491591229	0.474157577	0.491591229	1	2	0
5655	Mimosiphonops_vermiculatus	0.069669759	0.790169911	0.762147549	0.790169911	1	2	0
5656	Pseudocallulops_eurydactylus	0.385518442	2.627582301	2.059732181	2.627582301	2	4	1
5657	Gastrotheca_monticola	0.279386363	2.238627841	1.900348003	1.900348003	8	8	4
5658	Ischnocnema_oea	0.069669759	0.812545874	0.783729977	0.812545874	1	2	0
5659	Necturus_lewisi	0.160948584	1.078535066	0.987935422	0.987935422	9	18	0
5660	Centrolene_audax	0.402802405	0.286213035	0.221181314	0.286213035	3	3	0
5661	Chthonerpeton_perissodus	0.069669759	1.479476008	1.42700829	1.479476008	1	2	0
5662	Osteopilus_marianae	0.069669759	0.387265698	0.373531817	0.387265698	1	2	0
5663	Hydrolaetare_schmidti	0.201253098	0.538685922	0.481437837	0.481437837	275	340	87
5664	Rhinella_multiverrucosa	0.294032149	0.495504181	0.416331993	0.495504181	2	2	0
5665	Hyloscirtus_chlorosteus	0.069669759	1.257032579	1.212453531	1.257032579	1	1	0
5666	Ambystoma_leorae	0.069669759	1.67505941	1.615655577	1.67505941	1	1	0
5667	Pseudophilautus_ocularis	0.069669759	0.106127367	0.102363696	0.106127367	1	2	0
5668	Physalaemus_feioi	0.069669759	0.937559147	0.904309814	0.937559147	1	2	0
5669	Phrynobatrachus_inexpectatus	0.484062751	0.817996643	0.587556944	0.817996643	3	3	0
5670	Anaxyrus_speciosus	0.2335697	3.374703465	2.954418065	2.954418065	127	176	123
5671	Pristimantis_taciturnus	0.069669759	1.070889949	1.03291221	1.070889949	1	1	0
5672	Rana_ornativentris	0.259085405	4.755835904	4.093652146	4.093652146	56	65	39
5673	Phrynobatrachus_scapularis	0.462532399	0.80187198	0.587869844	0.587869844	23	23	2
5674	Paedophryne_amauensis	0.069669759	0.703146418	0.678210233	0.703146418	1	2	0
5675	Hoplophryne_uluguruensis	0.432481192	0.82953428	0.624920062	0.82953428	4	8	0
5676	Silverstoneia_dalyi	0.069669759	1.122276761	1.082476655	1.122276761	1	1	0
5677	Philautus_acutirostris	0.069669759	0.891249123	0.859642116	0.859642116	8	16	4
5678	Phrynopus_thompsoni	0.414933264	0.563667516	0.43114734	0.563667516	2	3	0
5679	Uperodon_systoma	0.25623297	5.35989737	4.622478879	4.622478879	179	248	169
5680	Chiasmocleis_carvalhoi	0.069669759	0.785314575	0.757464401	0.757464401	26	52	2
5681	Physalaemus_lateristriga	0.069669759	1.261427983	1.216693058	1.261427983	1	2	0
5682	Scinax_hayii	0.310377369	1.693011527	1.405936375	1.405936375	34	58	18
5683	Bryophryne_zonalis	0.069669759	2.936064221	2.83194047	2.936064221	2	2	1
5684	Dicamptodon_ensatus	0.158802072	1.79860421	1.649622998	1.649622998	8	13	4
5685	Pristimantis_nephophilus	0.384803913	1.593010264	1.249468628	1.249468628	12	22	6
5686	Ambystoma_annulatum	0.168668328	4.916823584	4.483031488	4.483031488	27	27	27
5687	Conraua_robusta	0.198678169	0.752443113	0.67356135	0.752443113	4	8	0
5688	Smilisca_puma	0.35474864	0.417760131	0.335576434	0.335576434	5	10	0
5689	Oreophrynella_nigra	0.069669759	0.134507041	0.129736921	0.134507041	2	4	0
5690	Bufo_torrenticola	0.194936239	1.452228775	1.303017284	1.303017284	7	14	4
5691	Trachycephalus_coriaceus	0.069669759	1.163272197	1.122018241	1.122018241	235	303	192
5692	Oscaecilia_bassleri	0.082171936	2.363847434	2.264644878	2.264644878	25	50	16
5693	Platymantis_bufonulus	0.069669759	0.448749535	0.432835209	0.448749535	1	2	0
